epoch,value,date_time
1586728800.0,2.0,2020-04-12 15:00:00-07:00
1586750400.0,1.5,2020-04-12 21:00:00-07:00
1586781000.0,1.5,2020-04-13 05:30:00-07:00
1586793600.0,2.0,2020-04-13 09:00:00-07:00
1586815200.0,2.0,2020-04-13 15:00:00-07:00
1586836800.0,1.5,2020-04-13 21:00:00-07:00
1586863800.0,1.5,2020-04-14 04:30:00-07:00
1586880000.0,2.0,2020-04-14 09:00:00-07:00
1586903400.0,1.0,2020-04-14 15:30:00-07:00
1586909700.0,1.0,2020-04-14 17:15:00-07:00
1586923200.0,1.5,2020-04-14 21:00:00-07:00
1586944800.0,1.5,2020-04-15 03:00:00-07:00
1586966400.0,2.0,2020-04-15 09:00:00-07:00
1586988000.0,2.0,2020-04-15 15:00:00-07:00
1587009600.0,1.5,2020-04-15 21:00:00-07:00
1587031200.0,1.5,2020-04-16 03:00:00-07:00
1587047400.0,1.0,2020-04-16 07:30:00-07:00
1587052800.0,2.0,2020-04-16 09:00:00-07:00
1587074400.0,2.0,2020-04-16 15:00:00-07:00
1587096000.0,1.5,2020-04-16 21:00:00-07:00
1587137400.0,1.5,2020-04-17 08:30:00-07:00
1587141000.0,2.0,2020-04-17 09:30:00-07:00
1587157200.0,2.7,2020-04-17 14:00:00-07:00
1587168000.0,2.0,2020-04-17 17:00:00-07:00
1587204000.0,1.5,2020-04-18 03:00:00-07:00
1587225600.0,2.0,2020-04-18 09:00:00-07:00
1587247200.0,2.0,2020-04-18 15:00:00-07:00
1587268800.0,1.5,2020-04-18 21:00:00-07:00
1587294000.0,1.5,2020-04-19 04:00:00-07:00
1587312000.0,2.0,2020-04-19 09:00:00-07:00
1587333600.0,2.0,2020-04-19 15:00:00-07:00
1587362400.0,2.0,2020-04-19 23:00:00-07:00
1587384000.0,1.5,2020-04-20 05:00:00-07:00
1587400200.0,2.0,2020-04-20 09:30:00-07:00
1587477600.0,3.0,2020-04-21 07:00:00-07:00
1587484800.0,2.0,2020-04-21 09:00:00-07:00
1587567600.0,2.5,2020-04-22 08:00:00-07:00
1587596400.0,2.0,2020-04-22 16:00:00-07:00
1587607200.0,2.0,2020-04-22 19:00:00-07:00
1587650400.0,1.5,2020-04-23 07:00:00-07:00
1587654000.0,1.5,2020-04-23 08:00:00-07:00
1587657600.0,0.5,2020-04-23 09:00:00-07:00
1587679200.0,2.0,2020-04-23 15:00:00-07:00
1587722400.0,1.5,2020-04-24 03:00:00-07:00
1587740400.0,1.5,2020-04-24 08:00:00-07:00
1587766500.0,2.0,2020-04-24 15:15:00-07:00
1587797100.0,1.8,2020-04-24 23:45:00-07:00
1587808800.0,1.5,2020-04-25 03:00:00-07:00
1587816000.0,1.0,2020-04-25 05:00:00-07:00
1587830400.0,2.0,2020-04-25 09:00:00-07:00
1587852000.0,1.5,2020-04-25 15:00:00-07:00
1587875400.0,1.5,2020-04-25 21:30:00-07:00
1587895200.0,1.5,2020-04-26 03:00:00-07:00
1587916800.0,2.0,2020-04-26 09:00:00-07:00
1587938400.0,1.5,2020-04-26 15:00:00-07:00
1587960000.0,1.5,2020-04-26 21:00:00-07:00
1587978000.0,1.5,2020-04-27 02:00:00-07:00
1587981600.0,0.5,2020-04-27 03:00:00-07:00
1588003200.0,1.5,2020-04-27 09:00:00-07:00
1588060800.0,1.0,2020-04-28 01:00:00-07:00
1588064400.0,1.5,2020-04-28 02:00:00-07:00
1588086900.0,2.0,2020-04-28 08:15:00-07:00
1588114800.0,1.5,2020-04-28 16:00:00-07:00
1588154400.0,1.5,2020-04-29 03:00:00-07:00
1588176000.0,2.0,2020-04-29 09:00:00-07:00
1588197600.0,1.0,2020-04-29 15:00:00-07:00
1588219200.0,1.5,2020-04-29 21:00:00-07:00
1588269600.0,1.0,2020-04-30 11:00:00-07:00
1588284000.0,2.0,2020-04-30 15:00:00-07:00
1588305600.0,1.5,2020-04-30 21:00:00-07:00
1588332600.0,1.5,2020-05-01 04:30:00-07:00
1588348800.0,2.0,2020-05-01 09:00:00-07:00
1588369200.0,2.0,2020-05-01 14:40:00-07:00
1588391100.0,2.0,2020-05-01 20:45:00-07:00
1588419000.0,1.5,2020-05-02 04:30:00-07:00
1588436100.0,2.0,2020-05-02 09:15:00-07:00
1588458600.0,2.0,2020-05-02 15:30:00-07:00
1588479600.0,2.0,2020-05-02 21:20:00-07:00
1588500000.0,1.5,2020-05-03 03:00:00-07:00
1588528800.0,2.0,2020-05-03 11:00:00-07:00
1588543200.0,2.0,2020-05-03 15:00:00-07:00
1588564800.0,1.5,2020-05-03 21:00:00-07:00
1588591800.0,1.5,2020-05-04 04:30:00-07:00
1588609800.0,2.0,2020-05-04 09:30:00-07:00
1588627800.0,2.0,2020-05-04 14:30:00-07:00
1588652100.0,1.5,2020-05-04 21:15:00-07:00
1588678200.0,1.5,2020-05-05 04:30:00-07:00
1588694400.0,2.0,2020-05-05 09:00:00-07:00
1588716000.0,2.0,2020-05-05 15:00:00-07:00
1588737600.0,1.5,2020-05-05 21:00:00-07:00
1588764600.0,1.5,2020-05-06 04:30:00-07:00
1588780800.0,2.0,2020-05-06 09:00:00-07:00
1588802400.0,2.0,2020-05-06 15:00:00-07:00
1588824000.0,1.5,2020-05-06 21:00:00-07:00
1588845600.0,1.5,2020-05-07 03:00:00-07:00
1588867200.0,2.0,2020-05-07 09:00:00-07:00
1588884300.0,2.0,2020-05-07 13:45:00-07:00
1588914000.0,1.5,2020-05-07 22:00:00-07:00
1588932000.0,1.5,2020-05-08 03:00:00-07:00
1588953600.0,2.0,2020-05-08 09:00:00-07:00
1588986000.0,2.0,2020-05-08 18:00:00-07:00
1589040000.0,2.0,2020-05-09 09:00:00-07:00
1589061600.0,2.0,2020-05-09 15:00:00-07:00
1589083200.0,1.5,2020-05-09 21:00:00-07:00
1589112000.0,1.5,2020-05-10 05:00:00-07:00
1589130000.0,2.0,2020-05-10 10:00:00-07:00
1589146200.0,4.0,2020-05-10 14:30:00-07:00
1589162400.0,3.0,2020-05-10 19:00:00-07:00
1589166000.0,2.0,2020-05-10 20:00:00-07:00
1589216400.0,2.0,2020-05-11 10:00:00-07:00
1589238000.0,2.0,2020-05-11 16:00:00-07:00
1589256000.0,1.5,2020-05-11 21:00:00-07:00
1589281200.0,1.5,2020-05-12 04:00:00-07:00
1589299200.0,2.0,2020-05-12 09:00:00-07:00
1589320800.0,2.0,2020-05-12 15:00:00-07:00
1589342400.0,1.5,2020-05-12 21:00:00-07:00
1589364000.0,1.5,2020-05-13 03:00:00-07:00
1589385600.0,2.0,2020-05-13 09:00:00-07:00
1589407200.0,2.0,2020-05-13 15:00:00-07:00
1589428800.0,1.5,2020-05-13 21:00:00-07:00
1589450400.0,1.5,2020-05-14 03:00:00-07:00
1589472000.0,2.0,2020-05-14 09:00:00-07:00
1589482800.0,4.0,2020-05-14 12:00:00-07:00
1589497200.0,2.5,2020-05-14 16:00:00-07:00
1589536800.0,1.5,2020-05-15 03:00:00-07:00
1589558400.0,2.0,2020-05-15 09:00:00-07:00
1589580000.0,2.0,2020-05-15 15:00:00-07:00
1589601600.0,1.5,2020-05-15 21:00:00-07:00
1589626800.0,1.5,2020-05-16 04:00:00-07:00
1589644800.0,2.0,2020-05-16 09:00:00-07:00
1589666400.0,2.0,2020-05-16 15:00:00-07:00
1589688000.0,1.5,2020-05-16 21:00:00-07:00
1589714100.0,1.5,2020-05-17 04:15:00-07:00
1589732100.0,2.0,2020-05-17 09:15:00-07:00
1589749200.0,3.0,2020-05-17 14:00:00-07:00
1589756400.0,3.0,2020-05-17 16:00:00-07:00
1589760000.0,3.0,2020-05-17 17:00:00-07:00
1589803200.0,2.5,2020-05-18 05:00:00-07:00
1589817600.0,2.0,2020-05-18 09:00:00-07:00
1589886000.0,2.0,2020-05-19 04:00:00-07:00
1589907600.0,2.0,2020-05-19 10:00:00-07:00
1589925600.0,2.0,2020-05-19 15:00:00-07:00
1589929200.0,1.0,2020-05-19 16:00:00-07:00
1589947200.0,1.0,2020-05-19 21:00:00-07:00
1589990400.0,3.5,2020-05-20 09:00:00-07:00
1590001200.0,2.0,2020-05-20 12:00:00-07:00
1590022800.0,2.0,2020-05-20 18:00:00-07:00
1590033600.0,1.5,2020-05-20 21:00:00-07:00
1590063600.0,1.5,2020-05-21 05:20:00-07:00
1590073200.0,1.5,2020-05-21 08:00:00-07:00
1590094800.0,2.0,2020-05-21 14:00:00-07:00
1590120000.0,1.5,2020-05-21 21:00:00-07:00
1590148800.0,1.5,2020-05-22 05:00:00-07:00
1590163200.0,2.0,2020-05-22 09:00:00-07:00
1590181200.0,3.5,2020-05-22 14:00:00-07:00
1590188400.0,3.5,2020-05-22 16:00:00-07:00
1590235200.0,1.5,2020-05-23 05:00:00-07:00
1590249600.0,2.5,2020-05-23 09:00:00-07:00
1590273000.0,2.0,2020-05-23 15:30:00-07:00
1590293700.0,1.5,2020-05-23 21:15:00-07:00
1590325200.0,1.5,2020-05-24 06:00:00-07:00
1590336000.0,2.5,2020-05-24 09:00:00-07:00
1590357600.0,2.0,2020-05-24 15:00:00-07:00
1590379200.0,1.5,2020-05-24 21:00:00-07:00
1590411600.0,1.5,2020-05-25 06:00:00-07:00
1590422400.0,2.5,2020-05-25 09:00:00-07:00
1590442200.0,2.5,2020-05-25 14:30:00-07:00
1590465600.0,1.5,2020-05-25 21:00:00-07:00
1590498000.0,1.5,2020-05-26 06:00:00-07:00
1590508800.0,2.0,2020-05-26 09:00:00-07:00
1590532200.0,3.0,2020-05-26 15:30:00-07:00
1590552000.0,1.5,2020-05-26 21:00:00-07:00
1590584400.0,1.5,2020-05-27 06:00:00-07:00
1590595200.0,2.5,2020-05-27 09:00:00-07:00
1590616800.0,2.5,2020-05-27 15:00:00-07:00
1590642000.0,2.0,2020-05-27 22:00:00-07:00
1590660000.0,1.5,2020-05-28 03:00:00-07:00
1590679800.0,2.5,2020-05-28 08:30:00-07:00
1590703200.0,3.0,2020-05-28 15:00:00-07:00
1590724800.0,1.0,2020-05-28 21:00:00-07:00
1590739200.0,1.5,2020-05-29 01:00:00-07:00
1590760800.0,2.5,2020-05-29 07:00:00-07:00
1590793200.0,2.75,2020-05-29 16:00:00-07:00
1590814800.0,2.5,2020-05-29 22:00:00-07:00
1590847200.0,2.67,2020-05-30 07:00:00-07:00
1590874200.0,2.635,2020-05-30 14:30:00-07:00
1590901200.0,2.65,2020-05-30 22:00:00-07:00
1590940800.0,2.66,2020-05-31 09:00:00-07:00
1590962400.0,2.66,2020-05-31 15:00:00-07:00
1590987600.0,2.66,2020-05-31 22:00:00-07:00
1591026300.0,2.66,2020-06-01 08:45:00-07:00
1591048800.0,2.68,2020-06-01 15:00:00-07:00
1591074000.0,2.66,2020-06-01 22:00:00-07:00
1591104600.0,2.66,2020-06-02 06:30:00-07:00
1591133400.0,2.65,2020-06-02 14:30:00-07:00
1591158600.0,2.66,2020-06-02 21:30:00-07:00
1591191900.0,2.66,2020-06-03 06:45:00-07:00
1591218000.0,2.67,2020-06-03 14:00:00-07:00
1591246800.0,2.66,2020-06-03 22:00:00-07:00
1591275600.0,2.66,2020-06-04 06:00:00-07:00
1591304400.0,2.66,2020-06-04 14:00:00-07:00
1591333200.0,2.66,2020-06-04 22:00:00-07:00
1591363200.0,2.66,2020-06-05 06:20:00-07:00
1591389900.0,2.66,2020-06-05 13:45:00-07:00
1591419600.0,2.66,2020-06-05 22:00:00-07:00
1591451100.0,2.66,2020-06-06 06:45:00-07:00
1591477200.0,2.66,2020-06-06 14:00:00-07:00
1591498800.0,2.66,2020-06-06 20:00:00-07:00
1591534800.0,2.66,2020-06-07 06:00:00-07:00
1591565400.0,2.66,2020-06-07 14:30:00-07:00
1591592400.0,2.66,2020-06-07 22:00:00-07:00
1591628400.0,2.66,2020-06-08 08:00:00-07:00
1591650900.0,2.66,2020-06-08 14:15:00-07:00
1591664400.0,5.0,2020-06-08 18:00:00-07:00
1591718400.0,2.66,2020-06-09 09:00:00-07:00
1591736400.0,2.66,2020-06-09 14:00:00-07:00
1591765200.0,2.66,2020-06-09 22:00:00-07:00
1591804800.0,2.66,2020-06-10 09:00:00-07:00
1591821900.0,2.66,2020-06-10 13:45:00-07:00
1591833600.0,5.0,2020-06-10 17:00:00-07:00
1591887600.0,2.5,2020-06-11 08:00:00-07:00
1591908300.0,2.66,2020-06-11 13:45:00-07:00
1591931700.0,2.5,2020-06-11 20:15:00-07:00
1591971300.0,2.66,2020-06-12 07:15:00-07:00
1591995600.0,2.66,2020-06-12 14:00:00-07:00
1592017200.0,2.66,2020-06-12 20:00:00-07:00
1592066700.0,2.66,2020-06-13 09:45:00-07:00
1592085600.0,2.66,2020-06-13 15:00:00-07:00
1592107200.0,2.66,2020-06-13 21:00:00-07:00
1592148600.0,2.66,2020-06-14 08:30:00-07:00
1592169300.0,2.66,2020-06-14 14:15:00-07:00
1592190000.0,2.7,2020-06-14 20:00:00-07:00
1592240400.0,2.66,2020-06-15 10:00:00-07:00
1592254800.0,2.67,2020-06-15 14:00:00-07:00
1592276400.0,2.66,2020-06-15 20:00:00-07:00
1592315100.0,2.66,2020-06-16 06:45:00-07:00
1592341200.0,2.66,2020-06-16 14:00:00-07:00
1592355600.0,5.0,2020-06-16 18:00:00-07:00
1592406900.0,2.66,2020-06-17 08:15:00-07:00
1592427600.0,2.66,2020-06-17 14:00:00-07:00
1592449200.0,2.66,2020-06-17 20:00:00-07:00
1592493300.0,2.66,2020-06-18 08:15:00-07:00
1592514000.0,2.66,2020-06-18 14:00:00-07:00
1592535600.0,2.66,2020-06-18 20:00:00-07:00
1592579700.0,2.66,2020-06-19 08:15:00-07:00
1592590500.0,2.66,2020-06-19 11:15:00-07:00
1592666100.0,2.66,2020-06-20 08:15:00-07:00
1592688600.0,2.66,2020-06-20 14:30:00-07:00
1592708400.0,2.66,2020-06-20 20:00:00-07:00
1592744400.0,2.5,2020-06-21 06:00:00-07:00
1592771400.0,2.5,2020-06-21 13:30:00-07:00
1592796600.0,2.5,2020-06-21 20:30:00-07:00
1592820000.0,2.5,2020-06-22 03:00:00-07:00
1592842500.0,3.0,2020-06-22 09:15:00-07:00
1592866800.0,3.0,2020-06-22 16:00:00-07:00
1592883000.0,2.5,2020-06-22 20:30:00-07:00
1592924400.0,2.66,2020-06-23 08:00:00-07:00
1593012600.0,2.66,2020-06-24 08:30:00-07:00
1593032400.0,2.66,2020-06-24 14:00:00-07:00
1593054000.0,2.66,2020-06-24 20:00:00-07:00
1593090000.0,2.66,2020-06-25 06:00:00-07:00
1593104400.0,3.0,2020-06-25 10:00:00-07:00
1593118800.0,2.0,2020-06-25 14:00:00-07:00
1593140400.0,2.0,2020-06-25 20:00:00-07:00
1593183600.0,2.66,2020-06-26 08:00:00-07:00
1593183600.0,3.0,2020-06-26 08:00:00-07:00
1593194400.0,4.0,2020-06-26 11:00:00-07:00
1593201600.0,2.0,2020-06-26 13:00:00-07:00
1593205200.0,4.0,2020-06-26 14:00:00-07:00
1593212400.0,2.0,2020-06-26 16:00:00-07:00
1593219600.0,3.0,2020-06-26 18:00:00-07:00
1593237600.0,2.0,2020-06-26 23:00:00-07:00
1593266400.0,2.66,2020-06-27 07:00:00-07:00
1593285600.0,3.0,2020-06-27 12:20:00-07:00
1593298800.0,3.0,2020-06-27 16:00:00-07:00
1593324000.0,2.0,2020-06-27 23:00:00-07:00
1593342000.0,3.0,2020-06-28 04:00:00-07:00
1593352800.0,3.0,2020-06-28 07:00:00-07:00
1593372600.0,3.0,2020-06-28 12:30:00-07:00
1593437400.0,1.0,2020-06-29 06:30:00-07:00
1593444600.0,2.5,2020-06-29 08:30:00-07:00
1593457200.0,3.0,2020-06-29 12:00:00-07:00
1593478800.0,3.0,2020-06-29 18:00:00-07:00
1593486000.0,3.0,2020-06-29 20:00:00-07:00
1593529200.0,3.0,2020-06-30 08:00:00-07:00
1593541800.0,3.0,2020-06-30 11:30:00-07:00
1593547200.0,3.0,2020-06-30 13:00:00-07:00
1593558000.0,3.0,2020-06-30 16:00:00-07:00
1593567900.0,3.0,2020-06-30 18:45:00-07:00
1593567900.0,2.0,2020-06-30 18:45:00-07:00
1593574200.0,3.0,2020-06-30 20:30:00-07:00
1593619200.0,4.0,2020-07-01 09:00:00-07:00
1593622800.0,4.0,2020-07-01 10:00:00-07:00
1593624600.0,4.0,2020-07-01 10:30:00-07:00
1593637200.0,4.0,2020-07-01 14:00:00-07:00
1593648000.0,4.0,2020-07-01 17:00:00-07:00
1593651600.0,6.0,2020-07-01 18:00:00-07:00
1593660600.0,4.0,2020-07-01 20:30:00-07:00
1593705600.0,4.0,2020-07-02 09:00:00-07:00
1593711000.0,4.0,2020-07-02 10:30:00-07:00
1593813600.0,4.0,2020-07-03 15:00:00-07:00
1593874800.0,4.0,2020-07-04 08:00:00-07:00
1593894600.0,4.0,2020-07-04 13:30:00-07:00
1593909000.0,4.0,2020-07-04 17:30:00-07:00
1593968400.0,4.0,2020-07-05 10:00:00-07:00
1593979200.0,4.0,2020-07-05 13:00:00-07:00
1593984600.0,4.0,2020-07-05 14:30:00-07:00
1593997200.0,4.0,2020-07-05 18:00:00-07:00
1594047600.0,2.0,2020-07-06 08:00:00-07:00
1594053000.0,4.0,2020-07-06 09:30:00-07:00
1594069200.0,4.0,2020-07-06 14:00:00-07:00
1594078200.0,4.0,2020-07-06 16:30:00-07:00
1594080000.0,4.0,2020-07-06 17:00:00-07:00
1594096200.0,4.0,2020-07-06 21:30:00-07:00
1594135800.0,5.0,2020-07-07 08:30:00-07:00
1594143000.0,5.0,2020-07-07 10:30:00-07:00
1594152000.0,5.0,2020-07-07 13:00:00-07:00
1594159200.0,5.0,2020-07-07 15:00:00-07:00
1594161000.0,5.0,2020-07-07 15:30:00-07:00
1594220400.0,4.0,2020-07-08 08:00:00-07:00
1594224000.0,4.0,2020-07-08 09:00:00-07:00
1594227600.0,4.0,2020-07-08 10:00:00-07:00
1594234800.0,5.0,2020-07-08 12:00:00-07:00
1594238400.0,4.0,2020-07-08 13:00:00-07:00
1594243800.0,5.0,2020-07-08 14:30:00-07:00
1594243800.0,4.0,2020-07-08 14:30:00-07:00
1594252800.0,5.0,2020-07-08 17:00:00-07:00
1594256400.0,4.0,2020-07-08 18:00:00-07:00
1594315800.0,5.0,2020-07-09 10:30:00-07:00
1594328400.0,5.0,2020-07-09 14:00:00-07:00
1594350000.0,4.0,2020-07-09 20:00:00-07:00
1594400400.0,4.0,2020-07-10 10:00:00-07:00
1594411380.0,4.0,2020-07-10 13:03:00-07:00
1594432800.0,5.0,2020-07-10 19:00:00-07:00
1594485900.0,4.0,2020-07-11 09:45:00-07:00
1594499400.0,4.0,2020-07-11 13:30:00-07:00
1594509300.0,5.0,2020-07-11 16:15:00-07:00
1594512900.0,5.0,2020-07-11 17:15:00-07:00
1594569600.0,5.0,2020-07-12 09:00:00-07:00
1594586700.0,5.0,2020-07-12 13:45:00-07:00
1594611900.0,5.0,2020-07-12 20:45:00-07:00
1594663200.0,5.0,2020-07-13 11:00:00-07:00
1594674000.0,5.0,2020-07-13 14:00:00-07:00
1594701900.0,5.0,2020-07-13 21:45:00-07:00
1594743300.0,5.0,2020-07-14 09:15:00-07:00
1594755000.0,5.0,2020-07-14 12:30:00-07:00
1594763100.0,5.0,2020-07-14 14:45:00-07:00
1594766700.0,5.0,2020-07-14 15:45:00-07:00
1594769400.0,5.0,2020-07-14 16:30:00-07:00
1594772100.0,5.0,2020-07-14 17:15:00-07:00
1594778400.0,5.0,2020-07-14 19:00:00-07:00
1594834200.0,5.0,2020-07-15 10:30:00-07:00
1594847700.0,5.0,2020-07-15 14:15:00-07:00
1594854000.0,8.0,2020-07-15 16:00:00-07:00
1594857600.0,8.0,2020-07-15 17:00:00-07:00
1594872000.0,8.0,2020-07-15 21:00:00-07:00
1594917900.0,5.0,2020-07-16 09:45:00-07:00
1594929600.0,8.0,2020-07-16 13:00:00-07:00
1594938600.0,8.0,2020-07-16 15:30:00-07:00
1594944000.0,8.0,2020-07-16 17:00:00-07:00
1594951200.0,8.0,2020-07-16 19:00:00-07:00
1594954800.0,8.0,2020-07-16 20:00:00-07:00
1594958400.0,8.0,2020-07-16 21:00:00-07:00
1594998000.0,10.0,2020-07-17 08:00:00-07:00
1595016000.0,10.0,2020-07-17 13:00:00-07:00
1595021400.0,10.0,2020-07-17 14:30:00-07:00
1595089800.0,5.0,2020-07-18 09:30:00-07:00
1595095200.0,5.0,2020-07-18 11:00:00-07:00
1595106000.0,8.0,2020-07-18 14:00:00-07:00
1595178000.0,5.0,2020-07-19 10:00:00-07:00
1595196000.0,10.0,2020-07-19 15:00:00-07:00
1595198700.0,5.0,2020-07-19 15:45:00-07:00
1595217600.0,5.0,2020-07-19 21:00:00-07:00
1595263500.0,5.0,2020-07-20 09:45:00-07:00
1595272500.0,10.0,2020-07-20 12:15:00-07:00
1595297700.0,5.0,2020-07-20 19:15:00-07:00
1595340000.0,5.0,2020-07-21 07:00:00-07:00
1595350800.0,5.0,2020-07-21 10:00:00-07:00
1595361600.0,5.0,2020-07-21 13:00:00-07:00
1595372400.0,5.0,2020-07-21 16:00:00-07:00
1595379600.0,5.0,2020-07-21 18:00:00-07:00
1595390400.0,5.0,2020-07-21 21:00:00-07:00
1595431800.0,5.0,2020-07-22 08:30:00-07:00
1595439000.0,5.0,2020-07-22 10:30:00-07:00
1595457900.0,5.0,2020-07-22 15:45:00-07:00
1595459700.0,5.0,2020-07-22 16:15:00-07:00
1595469600.0,5.0,2020-07-22 19:00:00-07:00
1595480400.0,5.0,2020-07-22 22:00:00-07:00
1595521800.0,5.0,2020-07-23 09:30:00-07:00
1595530800.0,5.0,2020-07-23 12:00:00-07:00
1595537100.0,5.0,2020-07-23 13:45:00-07:00
1595542200.0,5.0,2020-07-23 15:10:00-07:00
1595546100.0,5.0,2020-07-23 16:15:00-07:00
1595603700.0,5.0,2020-07-24 08:15:00-07:00
1595606400.0,5.0,2020-07-24 09:00:00-07:00
1595617200.0,5.0,2020-07-24 12:00:00-07:00
1595626200.0,5.0,2020-07-24 14:30:00-07:00
1595646000.0,5.0,2020-07-24 20:00:00-07:00
1595697300.0,5.0,2020-07-25 10:15:00-07:00
1595703600.0,5.0,2020-07-25 12:00:00-07:00
1595710800.0,5.0,2020-07-25 14:00:00-07:00
1595718000.0,5.0,2020-07-25 16:00:00-07:00
1595732400.0,5.0,2020-07-25 20:00:00-07:00
1595781000.0,5.0,2020-07-26 09:30:00-07:00
1595788200.0,5.0,2020-07-26 11:30:00-07:00
1595797200.0,5.0,2020-07-26 14:00:00-07:00
1595805600.0,5.0,2020-07-26 16:20:00-07:00
1595870100.0,5.0,2020-07-27 10:15:00-07:00
1595883600.0,5.0,2020-07-27 14:00:00-07:00
1595887200.0,5.0,2020-07-27 15:00:00-07:00
1595898000.0,10.0,2020-07-27 18:00:00-07:00
1595952000.0,5.0,2020-07-28 09:00:00-07:00
1595952900.0,5.0,2020-07-28 09:15:00-07:00
1595959200.0,8.0,2020-07-28 11:00:00-07:00
1595962800.0,5.0,2020-07-28 12:00:00-07:00
1596034800.0,10.0,2020-07-29 08:00:00-07:00
1596121200.0,5.0,2020-07-30 08:00:00-07:00
1596207600.0,5.0,2020-07-31 08:00:00-07:00
1596214800.0,5.0,2020-07-31 10:00:00-07:00
1596229200.0,5.0,2020-07-31 14:00:00-07:00
1596232800.0,5.0,2020-07-31 15:00:00-07:00
1596240000.0,5.0,2020-07-31 17:00:00-07:00
1596247200.0,5.0,2020-07-31 19:00:00-07:00
1596250800.0,10.0,2020-07-31 20:00:00-07:00
1596291300.0,10.0,2020-08-01 07:15:00-07:00
1596304800.0,5.0,2020-08-01 11:00:00-07:00
1596308400.0,5.0,2020-08-01 12:00:00-07:00
1596315600.0,5.0,2020-08-01 14:00:00-07:00
1596330000.0,5.0,2020-08-01 18:00:00-07:00
1596337200.0,5.0,2020-08-01 20:00:00-07:00
1596379500.0,7.0,2020-08-02 07:45:00-07:00
1596384000.0,5.0,2020-08-02 09:00:00-07:00
1596394800.0,8.0,2020-08-02 12:00:00-07:00
1596409200.0,8.0,2020-08-02 16:00:00-07:00
1596423600.0,10.0,2020-08-02 20:00:00-07:00
1596452400.0,8.0,2020-08-03 04:00:00-07:00
1596466800.0,5.0,2020-08-03 08:00:00-07:00
1596483000.0,5.0,2020-08-03 12:30:00-07:00
1596495600.0,5.0,2020-08-03 16:00:00-07:00
1596499200.0,5.0,2020-08-03 17:00:00-07:00
1596542400.0,5.0,2020-08-04 05:00:00-07:00
1596553200.0,5.0,2020-08-04 08:00:00-07:00
1596560400.0,5.0,2020-08-04 10:00:00-07:00
1596571200.0,5.0,2020-08-04 13:00:00-07:00
1596582000.0,5.0,2020-08-04 16:00:00-07:00
1596589200.0,3.0,2020-08-04 18:00:00-07:00
1596614400.0,5.0,2020-08-05 01:00:00-07:00
1596637800.0,5.0,2020-08-05 07:30:00-07:00
1596646800.0,5.0,2020-08-05 10:00:00-07:00
1596668400.0,5.0,2020-08-05 16:00:00-07:00
1596672000.0,3.0,2020-08-05 17:00:00-07:00
1596679200.0,3.0,2020-08-05 19:00:00-07:00
1596686400.0,3.0,2020-08-05 21:00:00-07:00
1596722400.0,3.0,2020-08-06 07:00:00-07:00
1596727800.0,3.0,2020-08-06 08:30:00-07:00
1596730500.0,4.0,2020-08-06 09:15:00-07:00
1596736800.0,5.0,2020-08-06 11:00:00-07:00
1596745800.0,5.0,2020-08-06 13:30:00-07:00
1596755700.0,7.0,2020-08-06 16:15:00-07:00
1596762000.0,7.0,2020-08-06 18:00:00-07:00
1596769200.0,5.0,2020-08-06 20:00:00-07:00
1596810600.0,5.0,2020-08-07 07:30:00-07:00
1596817800.0,5.0,2020-08-07 09:30:00-07:00
1596818700.0,5.0,2020-08-07 09:45:00-07:00
1596825900.0,7.0,2020-08-07 11:45:00-07:00
1596837600.0,7.0,2020-08-07 15:00:00-07:00
1596855600.0,7.0,2020-08-07 20:00:00-07:00
1596866400.0,7.0,2020-08-07 23:00:00-07:00
1596873600.0,7.0,2020-08-08 01:00:00-07:00
1596898800.0,5.0,2020-08-08 08:00:00-07:00
1596906000.0,5.0,2020-08-08 10:00:00-07:00
1596920400.0,7.0,2020-08-08 14:00:00-07:00
1596942000.0,5.0,2020-08-08 20:00:00-07:00
1596998700.0,5.0,2020-08-09 11:45:00-07:00
1597003200.0,5.0,2020-08-09 13:00:00-07:00
1597012800.0,10.0,2020-08-09 15:40:00-07:00
1597014900.0,5.0,2020-08-09 16:15:00-07:00
1597028400.0,30.0,2020-08-09 20:00:00-07:00
1597086000.0,25.0,2020-08-10 12:00:00-07:00
1597159800.0,5.0,2020-08-11 08:30:00-07:00
1597172400.0,5.0,2020-08-11 12:00:00-07:00
1597183200.0,5.0,2020-08-11 15:00:00-07:00
1597242600.0,5.0,2020-08-12 07:30:00-07:00
1597253400.0,5.0,2020-08-12 10:30:00-07:00
1597263300.0,5.0,2020-08-12 13:15:00-07:00
1597273200.0,30.0,2020-08-12 16:00:00-07:00
1597323600.0,5.0,2020-08-13 06:00:00-07:00
1597330800.0,10.0,2020-08-13 08:00:00-07:00
1597345200.0,7.0,2020-08-13 12:00:00-07:00
1597352400.0,8.0,2020-08-13 14:00:00-07:00
1597359600.0,6.2,2020-08-13 16:00:00-07:00
1597374000.0,10.0,2020-08-13 20:00:00-07:00
1597431600.0,45.0,2020-08-14 12:00:00-07:00
1597518000.0,30.0,2020-08-15 12:00:00-07:00
1597604400.0,26.0,2020-08-16 12:00:00-07:00
1597676400.0,5.0,2020-08-17 08:00:00-07:00
1597689000.0,10.0,2020-08-17 11:30:00-07:00
1597706100.0,5.0,2020-08-17 16:15:00-07:00
1597722300.0,5.0,2020-08-17 20:45:00-07:00
